time,assetId,s2_cell_id,tenantId,accl,pitch,roll,speed
2026-08-27 09:57:20+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.0,0.0,0.0,0.0
2026-08-27 09:57:25+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.081889,-2.018211,-164.312622,35.502842
2026-08-27 09:57:25+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.376089,-0.662953,-166.31868,27.52072
2026-08-27 09:57:25+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.433497,0.217516,6.338793,19.59416
2026-08-27 09:57:25+00:00,5d223454-4ce2-47f0-9a36-27ded1cb3713,3109517,30fc8580-45cc-4bad-95ba-9432318233a9,9.399539,0.836898,-1.738582,0.0
2026-08-27 09:57:25+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.864567,3.69424,3.165842,0.0
2026-08-27 09:57:25+00:00,08f9ba87-5d51-4d0c-b793-513048972986,31094fb,30fc8580-45cc-4bad-95ba-9432318233a9,9.786754,1.464911,9.808458,0.0
2026-08-27 09:57:25+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.867811,-3.37545,2.268786,20.909081
2026-08-27 09:57:25+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.608405,-5.403768,-3.640648,27.372559
2026-08-27 09:57:25+00:00,b118bb41-2474-462e-a69a-b6e876e71005,3109505,30fc8580-45cc-4bad-95ba-9432318233a9,9.448878,1.988789,5.117498,23.76116
2026-08-27 09:57:25+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.06307,-10.328431,9.168846,32.928562
2026-08-27 09:57:25+00:00,a703e804-333b-46ce-8cb4-8f1323f8ba69,31094e3,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.070713,5.052105,-1.033241,38.040081
2026-08-27 09:57:25+00:00,8c82d53a-a161-44e0-87d2-8aa5496019c2,3109503,30fc8580-45cc-4bad-95ba-9432318233a9,9.498002,-1.482417,0.347064,28.965281
2026-08-27 09:57:25+00:00,c0592552-b435-4e2d-8c59-b7da1e99b085,3109501,30fc8580-45cc-4bad-95ba-9432318233a9,0.190578,0.797501,-160.666687,15.3716
2026-08-27 09:57:25+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953d,30fc8580-45cc-4bad-95ba-9432318233a9,0.939911,-9.596869,1.812139,34.891682
2026-08-27 09:57:30+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953d,30fc8580-45cc-4bad-95ba-9432318233a9,1.054679,-9.676824,-2.317728,41.35516
2026-08-27 09:57:30+00:00,c720420d-200a-43cb-9d2a-579b9d358d23,3109511,30fc8580-45cc-4bad-95ba-9432318233a9,9.549215,2.992225,3.655949,28.483761
2026-08-27 09:57:30+00:00,bb52bc9d-e236-4358-aff3-c8435e79f787,310eac3,30fc8580-45cc-4bad-95ba-9432318233a9,0.349359,0.799484,-161.208633,54.596958
2026-08-27 09:57:30+00:00,45466210-e3a8-49da-a504-8b1caedfa5f0,310c661,30fc8580-45cc-4bad-95ba-9432318233a9,9.235906,2.472155,0.526395,0.75932
2026-08-27 09:57:30+00:00,708fb306-3738-47f6-ba3c-4f9de04c79f3,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,9.782544,1.127975,10.816387,5.9264
2026-08-27 09:57:30+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.292539,7.290149,-10.966818,21.427639
2026-08-27 09:57:30+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.450236,-11.458981,10.605733,30.798758
2026-08-27 09:57:30+00:00,707fd791-7d1d-4025-b204-e746616f9d19,311017f,30fc8580-45cc-4bad-95ba-9432318233a9,9.751262,-12.74055,1.581928,0.0
2026-08-27 09:57:30+00:00,12fddf97-2014-45f1-b168-f4b3f7854c96,310953d,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.793816,-11.98784,2.670148,0.0
2026-08-27 09:57:30+00:00,67ebd2c5-7b66-4dc6-aff2-a415e3d211f9,3109517,30fc8580-45cc-4bad-95ba-9432318233a9,9.768531,-1.277969,12.869143,0.0
2026-08-27 09:57:30+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.199523,-3.523597,-2.911287,16.834681
2026-08-27 09:57:30+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.181506,1.562539,-0.463913,0.0
2026-08-27 09:57:30+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.063863,-1.079707,-162.995865,27.52072
2026-08-27 09:57:30+00:00,78b60247-2ffa-4e12-805a-00a2dcc9cee4,3109513,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.596225,2.017084,-3.285335,2.29648
2026-08-27 09:57:30+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.157233,-1.533788,-167.162521,35.502842
2026-08-27 09:57:30+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.269704,-3.731374,-2.822308,24.2612
2026-08-27 09:57:35+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.080314,2.410091,-4.096911,9.4452
2026-08-27 09:57:35+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,1.138206,4.30921,1.274729,0.0
2026-08-27 09:57:35+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.459211,5.51242,6.777737,18.853361
2026-08-27 09:57:35+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.085779,-6.590522,-3.130289,23.46484
2026-08-27 09:57:35+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.288203,3.498673,-2.979152,0.0
2026-08-27 09:57:35+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.159831,-1.741238,-164.996643,27.52072
2026-08-27 09:57:35+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.305856,-9.84627,11.54838,32.058121
2026-08-27 09:57:35+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953d,30fc8580-45cc-4bad-95ba-9432318233a9,0.298535,-11.471649,-1.421498,41.35516
2026-08-27 09:57:35+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.208918,-1.149016,-163.60524,35.502842
2026-08-27 09:57:40+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.245382,2.583635,5.516641,28.4282
2026-08-27 09:57:40+00:00,d556b7b3-2c2c-4d15-a935-de566f907a4b,310bf27,30fc8580-45cc-4bad-95ba-9432318233a9,9.744347,-6.337243,9.141692,0.0
2026-08-27 09:57:40+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.593569,4.738975,-2.4592,0.0
2026-08-27 09:57:40+00:00,3e31a7c1-7081-44fd-ad3c-221b855255d7,3107e1d,30fc8580-45cc-4bad-95ba-9432318233a9,9.555984,-2.551238,2.9743,23.205559
2026-08-27 09:57:40+00:00,3bdc0a42-557b-41f8-98d0-f6d5b2732c6c,310959b,30fc8580-45cc-4bad-95ba-9432318233a9,1.311628,-1.557653,-170.74147,38.9846
2026-08-27 09:57:40+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.085013,0.268096,-166.174194,35.502842
2026-08-27 09:57:40+00:00,9ecb941e-55a1-49e9-b966-b9b7e2926372,3109503,30fc8580-45cc-4bad-95ba-9432318233a9,9.600807,0.579697,6.2162,24.335281
2026-08-27 09:57:40+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.069976,-4.920279,-2.791368,21.909161
2026-08-27 09:57:40+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.379344,2.87546,-2.97022,0.0
2026-08-27 09:57:40+00:00,6107ef44-1688-4cbf-9112-6da1324dacef,3105499,30fc8580-45cc-4bad-95ba-9432318233a9,9.795711,3.042228,12.170513,0.0
2026-08-27 09:57:40+00:00,967fcdbe-8469-4381-aec0-0dd8e45bb78c,3109515,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.765142,-11.009441,-3.38119,0.0
2026-08-27 09:57:40+00:00,9367dea1-050e-4e73-aae9-5b3cb7f571c5,310951d,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.797778,-3.639695,-2.885487,0.0
2026-08-27 09:57:40+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.390961,3.129338,0.266243,13.556641
2026-08-27 09:57:40+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953d,30fc8580-45cc-4bad-95ba-9432318233a9,0.722124,-12.2858,-0.499238,34.669437
2026-08-27 09:57:40+00:00,bb856396-18aa-47e8-b50b-c458e4cfefcf,1000001,30fc8580-45cc-4bad-95ba-9432318233a9,0.6167,-5.234153,-163.730103,0.0
2026-08-27 09:57:40+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.668497,-7.753908,14.32618,34.558319
2026-08-27 09:57:40+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.073181,-2.727091,-167.708023,27.52072
2026-08-27 09:57:45+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.450243,6.721587,-2.038572,0.0
2026-08-27 09:57:45+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953b,30fc8580-45cc-4bad-95ba-9432318233a9,0.340497,-11.31525,1.513737,21.020201
2026-08-27 09:57:45+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.109266,-8.290369,15.048928,38.021561
2026-08-27 09:57:45+00:00,45466210-e3a8-49da-a504-8b1caedfa5f0,310c661,30fc8580-45cc-4bad-95ba-9432318233a9,9.78635,-3.021715,-1.593023,0.75932
2026-08-27 09:57:45+00:00,5795c7df-e4bc-45bb-af4f-73d7fc954c34,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,9.791052,0.798356,8.96389,0.0
2026-08-27 09:57:45+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.124935,2.493886,-2.280024,14.927121
2026-08-27 09:57:45+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.136805,-2.460692,-167.519043,27.52072
2026-08-27 09:57:45+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.276895,-4.256941,-3.818326,16.649479
2026-08-27 09:57:45+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.115029,-1.509965,-168.549286,35.502842
2026-08-27 09:57:45+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.041352,2.932817,1.746373,21.409121
2026-08-27 09:57:45+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.200836,2.898139,-0.764612,0.0
2026-08-27 09:57:50+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.177218,-0.274249,-159.821289,35.502842
2026-08-27 09:57:50+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.517758,-3.100345,-166.048096,27.52072
2026-08-27 09:57:50+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.351629,4.209985,-4.472863,0.0
2026-08-27 09:57:50+00:00,6107ef44-1688-4cbf-9112-6da1324dacef,3105499,30fc8580-45cc-4bad-95ba-9432318233a9,9.775591,3.049028,12.142279,0.50004
2026-08-27 09:57:50+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.242651,-6.561285,15.830984,43.651638
2026-08-27 09:57:50+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.476714,4.269238,0.253819,0.0
2026-08-27 09:57:50+00:00,9dbf4c07-a15c-40c6-9f6a-4e324b490ecf,3109513,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.236018,-1.155976,4.255931,7.90804
2026-08-27 09:57:50+00:00,0c8e5571-e03d-40ca-a190-b3fe91c4c0fc,3109507,30fc8580-45cc-4bad-95ba-9432318233a9,9.663876,3.753818,-7.403185,17.038399
2026-08-27 09:57:50+00:00,61cddc29-0051-42e2-b266-1544c68027a5,310953b,30fc8580-45cc-4bad-95ba-9432318233a9,0.467425,-16.070944,-3.733617,12.1306
2026-08-27 09:57:50+00:00,27ab3117-8e33-449a-878c-cc2fb7f3b8cd,31094fb,30fc8580-45cc-4bad-95ba-9432318233a9,9.798575,-6.263544,12.085355,18.056999
2026-08-27 09:57:50+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.069664,-2.736507,-2.528944,8.07472
2026-08-27 09:57:50+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.412385,-2.026055,10.032594,21.761
2026-08-27 09:57:50+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.224788,-0.02967,-2.02116,14.83452
2026-08-27 09:57:55+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.103599,-2.163671,-161.90863,27.52072
2026-08-27 09:57:55+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.075119,0.95991,-3.682544,0.0
2026-08-27 09:57:55+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.184248,5.173696,0.384807,0.0
2026-08-27 09:57:55+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.303873,-2.363186,-165.285706,35.502842
2026-08-27 09:57:55+00:00,5d223454-4ce2-47f0-9a36-27ded1cb3713,3109517,30fc8580-45cc-4bad-95ba-9432318233a9,9.119652,1.023965,-5.920972,0.0
2026-08-27 09:57:55+00:00,a703e804-333b-46ce-8cb4-8f1323f8ba69,31094e3,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.158452,11.333253,-1.773181,24.298241
2026-08-27 09:57:55+00:00,9dbf4c07-a15c-40c6-9f6a-4e324b490ecf,3109513,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.699004,-1.348313,8.691052,7.72284
2026-08-27 09:57:55+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.045334,1.074821,-1.190634,14.6308
2026-08-27 09:57:55+00:00,b118bb41-2474-462e-a69a-b6e876e71005,3109505,30fc8580-45cc-4bad-95ba-9432318233a9,9.667161,0.583918,1.905131,14.871559
2026-08-27 09:57:55+00:00,c0592552-b435-4e2d-8c59-b7da1e99b085,3109501,30fc8580-45cc-4bad-95ba-9432318233a9,0.435621,-0.314504,-161.980759,15.3716
2026-08-27 09:57:55+00:00,12fddf97-2014-45f1-b168-f4b3f7854c96,310953d,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.803533,-11.966132,2.676479,0.0
2026-08-27 09:57:55+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.254706,-5.872886,9.645898,35.688042
2026-08-27 09:57:55+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.183697,-3.085621,-2.961626,0.96304
2026-08-27 09:57:55+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.264515,0.146208,8.955237,17.20508
2026-08-27 09:57:55+00:00,08f9ba87-5d51-4d0c-b793-513048972986,31094fb,30fc8580-45cc-4bad-95ba-9432318233a9,9.802029,1.445281,9.813829,0.0
2026-08-27 09:58:00+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.541417,2.125639,3.946101,22.48328
2026-08-27 09:58:00+00:00,9ae07630-93b8-4251-bcc4-222dece2c9ef,310950d,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.762144,-3.474036,-3.116545,0.0
2026-08-27 09:58:00+00:00,bb52bc9d-e236-4358-aff3-c8435e79f787,310eac3,30fc8580-45cc-4bad-95ba-9432318233a9,1.579139,-4.335066,-167.109253,54.596958
2026-08-27 09:58:00+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.146368,-0.014624,-4.714573,13.96408
2026-08-27 09:58:00+00:00,78b60247-2ffa-4e12-805a-00a2dcc9cee4,3109513,6189d70e-975c-4cea-87a6-0dcf8e80a18c,9.702899,-3.95196,-0.271888,1.98164
2026-08-27 09:58:00+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.123895,-9.337163,11.75576,10.33416
2026-08-27 09:58:00+00:00,957cb8e1-09bf-463d-9119-b7345695ecc8,310549f,30fc8580-45cc-4bad-95ba-9432318233a9,0.434483,2.410168,-2.679251,0.0
2026-08-27 09:58:00+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.15316,1.452256,-159.459534,27.52072
2026-08-27 09:58:00+00:00,c720420d-200a-43cb-9d2a-579b9d358d23,3109511,30fc8580-45cc-4bad-95ba-9432318233a9,9.41469,1.09339,-0.903881,12.667681
2026-08-27 09:58:00+00:00,67ebd2c5-7b66-4dc6-aff2-a415e3d211f9,3109517,30fc8580-45cc-4bad-95ba-9432318233a9,9.781266,-1.734738,14.251161,0.0
2026-08-27 09:58:00+00:00,8c82d53a-a161-44e0-87d2-8aa5496019c2,3109503,30fc8580-45cc-4bad-95ba-9432318233a9,9.539595,1.419413,0.388385,34.965759
2026-08-27 09:58:00+00:00,9b8fc52a-26d3-4eb1-92fe-be53bf63ff31,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.192196,-0.441936,-169.542435,4.18552
2026-08-27 09:58:00+00:00,57d2ea2f-2e87-474a-948e-0d9e3be02939,3109513,30fc8580-45cc-4bad-95ba-9432318233a9,0.256729,-2.956232,-1.553202,6.63016
2026-08-27 09:58:00+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,1.167938,6.419147,2.806762,0.0
2026-08-27 09:58:05+00:00,bc6a6d26-2fc8-4082-bc07-ec6bd9dc9135,310951b,30fc8580-45cc-4bad-95ba-9432318233a9,0.51416,7.034334,-0.034837,0.0
2026-08-27 09:58:05+00:00,4ff4c1c3-7572-468a-8d39-c8bc0b30f3f6,3109515,30fc8580-45cc-4bad-95ba-9432318233a9,0.321958,0.792867,-3.507991,14.83452
2026-08-27 09:58:05+00:00,275e0e9d-f021-41d8-b233-b3d88a5f766d,3109527,30fc8580-45cc-4bad-95ba-9432318233a9,0.287238,0.919058,4.4729,17.945879
2026-08-27 09:58:05+00:00,8e6e4127-44c8-4db3-8b7e-5d721207fdef,3109531,30fc8580-45cc-4bad-95ba-9432318233a9,0.113116,1.506556,-161.492996,27.52072
2026-08-27 09:58:05+00:00,13ac8c63-58a8-4d03-8384-3e60829bf3e8,310951f,30fc8580-45cc-4bad-95ba-9432318233a9,0.068467,-8.390632,9.798929,18.464441
